Datetime,PJMW_MW
4/12/2005,5491.375
4/13/2005,5510.5
4/14/2005,5505.916667
4/15/2005,5376.666667
4/16/2005,5067.708333
4/17/2005,4808.291667
4/18/2005,5328.708333
4/19/2005,5399.25
4/20/2005,5478.5
4/21/2005,5370.416667
4/22/2005,5410.125
4/23/2005,5048.291667
4/24/2005,5307.25
4/25/2005,5858.25
4/26/2005,5639.75
4/27/2005,5503.5
4/28/2005,5517.125
4/29/2005,5503.583333
4/30/2005,5046.75
5/1/2005,4877.375
5/2/2005,5627.416667
5/3/2005,5773.458333
5/4/2005,5646.75
5/5/2005,5604.208333
5/6/2005,5403.5
5/7/2005,4990.166667
5/8/2005,4672.25
5/9/2005,5441.625
5/10/2005,5558.875
5/11/2005,5794.5
5/12/2005,5588.583333
5/13/2005,5369.5
5/14/2005,5010.666667
5/15/2005,4705
5/16/2005,5269
5/17/2005,5357.875
5/18/2005,5399.666667
5/19/2005,5360.25
5/20/2005,5353.125
5/21/2005,4937.333333
5/22/2005,4735.208333
5/23/2005,5320.875
5/24/2005,5440.041667
5/25/2005,5495.291667
5/26/2005,5558.625
5/27/2005,5384.375
5/28/2005,4712.833333
5/29/2005,4518.833333
5/30/2005,4601.083333
5/31/2005,5344.75
6/1/2005,5548.625
6/2/2005,5460.208333
6/3/2005,5403
6/4/2005,5143.958333
6/5/2005,5483.75
6/6/2005,6393.583333
6/7/2005,6543.375
6/8/2005,6777.583333
6/9/2005,6797.208333
6/10/2005,6759.083333
6/11/2005,6325.958333
6/12/2005,6109.916667
6/13/2005,6900.416667
6/14/2005,7103.416667
6/15/2005,6444.208333
6/16/2005,5931.791667
6/17/2005,5535.208333
6/18/2005,5160.208333
6/19/2005,4900.416667
6/20/2005,5685.25
6/21/2005,5959.625
6/22/2005,6104
6/23/2005,6104.666667
6/24/2005,6357.875
6/25/2005,6256.166667
6/26/2005,6235.125
6/27/2005,6847.416667
6/28/2005,6896.583333
6/29/2005,6761
6/30/2005,6766
7/1/2005,6550.375
7/2/2005,5776.541667
7/3/2005,5322.833333
7/4/2005,5805.208333
7/5/2005,6340.875
7/6/2005,6257.208333
7/7/2005,6042.916667
7/8/2005,5860.041667
7/9/2005,5599.5
7/10/2005,5650.541667
7/11/2005,6553.708333
7/12/2005,7028.75
7/13/2005,6927.5
7/14/2005,6661.333333
7/15/2005,6733.5
7/16/2005,6449.833333
7/17/2005,6198.875
7/18/2005,7052.958333
7/19/2005,7097.625
7/20/2005,7035.25
7/21/2005,6960.583333
7/22/2005,6857.583333
7/23/2005,6235.916667
7/24/2005,5631.5
7/25/2005,6758.458333
7/26/2005,6636.541667
7/27/2005,7014.458333
7/28/2005,6325.666667
7/29/2005,6206.333333
7/30/2005,5963.916667
7/31/2005,6015
8/1/2005,6797.041667
8/2/2005,6864.333333
8/3/2005,7127.375
8/4/2005,7208.708333
8/5/2005,6777.125
8/6/2005,6017.333333
8/7/2005,5977.25
8/8/2005,6362.541667
8/9/2005,6515.666667
8/10/2005,6885.666667
8/11/2005,7099.75
8/12/2005,7145.375
8/13/2005,7059.833333
8/14/2005,6753.583333
8/15/2005,6929.875
8/16/2005,6374.958333
8/17/2005,6439.166667
8/18/2005,6429.125
8/19/2005,6416.791667
8/20/2005,6442.458333
8/21/2005,6298.291667
8/22/2005,6290.625
8/23/2005,6053.958333
8/24/2005,6007.583333
8/25/2005,6047.166667
8/26/2005,5792.916667
8/27/2005,5324.791667
8/28/2005,5717.041667
8/29/2005,6211.666667
8/30/2005,6424.333333
8/31/2005,6480.333333
9/1/2005,6222.958333
9/2/2005,6184.791667
9/3/2005,5331.583333
9/4/2005,4970.583333
9/5/2005,5068.25
9/6/2005,5798.833333
9/7/2005,5838.5
9/8/2005,5839
9/9/2005,5891.916667
9/10/2005,5492.291667
9/11/2005,5252.125
9/12/2005,6023.458333
9/13/2005,6213.333333
9/14/2005,6304.083333
9/15/2005,6555
9/16/2005,6491.375
9/17/2005,5740.5
9/18/2005,5302.541667
9/19/2005,5971.833333
9/20/2005,6024.875
9/21/2005,5971.791667
9/22/2005,6062.25
9/23/2005,6187.708333
9/24/2005,5309.708333
9/25/2005,5284.791667
9/26/2005,5903.041667
9/27/2005,5704.083333
9/28/2005,5578.166667
9/29/2005,5511.041667
9/30/2005,5297.75
10/1/2005,4924.083333
10/2/2005,4927.75
10/3/2005,5661.166667
10/4/2005,5688.25
10/5/2005,5825.375
10/6/2005,5915.5
10/7/2005,5772.958333
10/8/2005,5084.25
10/9/2005,4753.541667
10/10/2005,5398.375
10/11/2005,5450.833333
10/12/2005,5409.083333
10/13/2005,5392.041667
10/14/2005,5340.916667
10/15/2005,4921.458333
10/16/2005,4758.875
10/17/2005,5403.125
10/18/2005,5456.041667
10/19/2005,5474
10/20/2005,5423.583333
10/21/2005,5527.041667
10/22/2005,5239.5
10/23/2005,4974.75
10/24/2005,5745.666667
10/25/2005,5951
10/26/2005,5868.75
10/27/2005,5946.208333
10/28/2005,5871.625
10/29/2005,5506.458333
10/30/2005,5227.130435
10/31/2005,5719.458333
11/1/2005,5709.125
11/2/2005,5643.083333
11/3/2005,5694
11/4/2005,5484.875
11/5/2005,5056.333333
11/6/2005,4865.375
11/7/2005,5520.791667
11/8/2005,5723.625
11/9/2005,5599.208333
11/10/2005,5723.25
11/11/2005,5830.041667
11/12/2005,5393.166667
11/13/2005,5145.083333
11/14/2005,5553.916667
11/15/2005,5581.75
11/16/2005,5708.458333
11/17/2005,6403.75
11/18/2005,6609.958333
11/19/2005,6033.333333
11/20/2005,5599.083333
11/21/2005,6110.916667
11/22/2005,6277.541667
11/23/2005,6621.458333
11/24/2005,5913.083333
11/25/2005,6439.541667
11/26/2005,6052.458333
11/27/2005,5559.333333
11/28/2005,5693.208333
11/29/2005,5686.833333
11/30/2005,6156.083333
12/1/2005,6595.875
12/2/2005,6850.041667
12/3/2005,6674.25
12/4/2005,6266.625
12/5/2005,6803
12/6/2005,6987.5
12/7/2005,7218.75
12/8/2005,7307.833333
12/9/2005,7041.791667
12/10/2005,6649.958333
12/11/2005,6419.958333
12/12/2005,6896.458333
12/13/2005,7412.916667
12/14/2005,7746.166667
12/15/2005,7449.208333
12/16/2005,6778.208333
12/17/2005,6514.25
12/18/2005,6346.791667
12/19/2005,7063.333333
12/20/2005,7337.5
12/21/2005,7042.375
12/22/2005,6712.125
12/23/2005,6001.916667
12/24/2005,5303.875
12/25/2005,5294.416667
12/26/2005,5600.333333
12/27/2005,6018.583333
12/28/2005,5915.458333
12/29/2005,5829.791667
12/30/2005,5845.416667
12/31/2005,5550.291667
1/1/2006,5021.833333
1/2/2006,5503.291667
1/3/2006,5798
1/4/2006,5793.75
1/5/2006,5866.625
1/6/2006,6178.916667
1/7/2006,6030.083333
1/8/2006,5383.25
1/9/2006,5516.875
1/10/2006,5634.291667
1/11/2006,5661.708333
1/12/2006,5536.125
1/13/2006,5492.666667
1/14/2006,5438.541667
1/15/2006,5873.583333
1/16/2006,6165.166667
1/17/2006,6076.333333
1/18/2006,6091.583333
1/19/2006,6159.5
1/20/2006,5527.916667
1/21/2006,5217.208333
1/22/2006,5409.666667
1/23/2006,5958.333333
1/24/2006,6020.875
1/25/2006,6345.708333
1/26/2006,6493.25
1/27/2006,6267.833333
1/28/2006,5407
1/29/2006,5177.041667
1/30/2006,5432.125
1/31/2006,5865.75
2/1/2006,5968.583333
2/2/2006,5768.041667
2/3/2006,5440.416667
2/4/2006,5295.625
2/5/2006,5497.125
2/6/2006,6271.583333
2/7/2006,6385.833333
2/8/2006,6541.958333
2/9/2006,6551.291667
2/10/2006,6390.375
2/11/2006,5934.916667
2/12/2006,5843.958333
2/13/2006,6553.458333
2/14/2006,6231
2/15/2006,5869.5
2/16/2006,5558.583333
2/17/2006,5471.125
2/18/2006,6082.791667
2/19/2006,6353.416667
2/20/2006,6299.916667
2/21/2006,6259.458333
2/22/2006,6193.75
2/23/2006,5855.833333
2/24/2006,6025.833333
2/25/2006,5646.5
2/26/2006,5954.291667
2/27/2006,6670.5
2/28/2006,6259.958333
3/1/2006,5961.875
3/2/2006,5971.208333
3/3/2006,6214.125
3/4/2006,5867.916667
3/5/2006,5414.666667
3/6/2006,5833.25
3/7/2006,5927.291667
3/8/2006,6016.125
3/9/2006,5462.083333
3/10/2006,5026.166667
3/11/2006,4671
3/12/2006,4484.041667
3/13/2006,4995.541667
3/14/2006,5279.041667
3/15/2006,5816.833333
3/16/2006,5659.541667
3/17/2006,5515.666667
3/18/2006,5470.125
3/19/2006,5280.041667
3/20/2006,5792.791667
3/21/2006,6142.708333
3/22/2006,6179.458333
3/23/2006,5905.083333
3/24/2006,5695.333333
3/25/2006,5331.458333
3/26/2006,5254.75
3/27/2006,5614.625
3/28/2006,5525.708333
3/29/2006,5292.291667
3/30/2006,5218.458333
3/31/2006,4961.375
4/1/2006,4417.458333
4/2/2006,4318.434783
4/3/2006,4912.166667
4/4/2006,5281.666667
4/5/2006,5565.125
4/6/2006,5315.625
4/7/2006,5060.708333
4/8/2006,4761.75
4/9/2006,4851.666667
4/10/2006,5221.625
4/11/2006,5086.625
4/12/2006,4945.375
4/13/2006,4844
4/14/2006,4544.041667
4/15/2006,4296.208333
4/16/2006,3996.375
4/17/2006,4705.708333
4/18/2006,4907.083333
4/19/2006,4905.791667
4/20/2006,4927.458333
4/21/2006,4828.458333
4/22/2006,4524.708333
4/23/2006,4257.208333
4/24/2006,4841.875
4/25/2006,4949.5
4/26/2006,4974.125
4/27/2006,5009.791667
4/28/2006,4801.333333
4/29/2006,4410.333333
4/30/2006,4160.75
5/1/2006,4818.375
5/2/2006,4894.083333
5/3/2006,4893.291667
5/4/2006,4958.208333
5/5/2006,4875.875
5/6/2006,4339.708333
5/7/2006,4249.375
5/8/2006,4932.333333
5/9/2006,4972.75
5/10/2006,5016.041667
5/11/2006,5027.166667
5/12/2006,4834.166667
5/13/2006,4361.416667
5/14/2006,4125.5
5/15/2006,4908.208333
5/16/2006,5004.25
5/17/2006,4952.583333
5/18/2006,4899.833333
5/19/2006,4916.083333
5/20/2006,4417.958333
5/21/2006,4247.875
5/22/2006,4919.041667
5/23/2006,5027
5/24/2006,5015.166667
5/25/2006,4987.625
5/26/2006,4971.833333
5/27/2006,4490.125
5/28/2006,4539.125
5/29/2006,5029.375
5/30/2006,5990.416667
5/31/2006,6045.708333
6/1/2006,6142
6/2/2006,5630.041667
6/3/2006,4656.125
6/4/2006,4330.333333
6/5/2006,4952.5
6/6/2006,5219.208333
6/7/2006,5311.333333
6/8/2006,5401.708333
6/9/2006,5181.375
6/10/2006,4393.666667
6/11/2006,4194.583333
6/12/2006,4932.541667
6/13/2006,5269.083333
6/14/2006,5290
6/15/2006,5292.041667
6/16/2006,5249.208333
6/17/2006,5211.041667
6/18/2006,5521.125
6/19/2006,5940.5
6/20/2006,5851
6/21/2006,5775.375
6/22/2006,6047.875
6/23/2006,5706.416667
6/24/2006,5254.25
6/25/2006,4864.333333
6/26/2006,5543.166667
6/27/2006,5633.25
6/28/2006,5819.416667
6/29/2006,5566.416667
6/30/2006,5323.541667
7/1/2006,5064.333333
7/2/2006,5362.958333
7/3/2006,5613.25
7/4/2006,5274.708333
7/5/2006,5486.5
7/6/2006,5093.958333
7/7/2006,5045.5
7/8/2006,4807.333333
7/9/2006,4827.25
7/10/2006,5684.041667
7/11/2006,6218.25
7/12/2006,6198.875
7/13/2006,6065.916667
7/14/2006,6157.333333
7/15/2006,5916.291667
7/16/2006,5852.083333
7/17/2006,5641.958333
7/18/2006,5976.458333
7/19/2006,5925.833333
7/20/2006,5928.5
7/21/2006,6138.958333
7/22/2006,5539.666667
7/23/2006,5049.958333
7/24/2006,5802.625
7/25/2006,6148.041667
7/26/2006,5901.25
7/27/2006,6230.416667
7/28/2006,6211.166667
7/29/2006,5849.833333
7/30/2006,5861.791667
7/31/2006,5604.125
8/1/2006,5761.5
8/2/2006,5800.041667
8/3/2006,5817.666667
8/4/2006,6486.916667
8/5/2006,5624.333333
8/6/2006,5552.416667
8/7/2006,5739.875
8/8/2006,6499.166667
8/9/2006,5991.583333
8/10/2006,5925.166667
8/11/2006,5743.708333
8/12/2006,4966.583333
8/13/2006,4824.375
8/14/2006,5974.875
8/15/2006,6346.458333
8/16/2006,5953.083333
8/17/2006,6022.583333
8/18/2006,6042.666667
8/19/2006,5721.708333
8/20/2006,5547.125
8/21/2006,5760.375
8/22/2006,5870.291667
8/23/2006,5918.458333
8/24/2006,5961.625
8/25/2006,6120.708333
8/26/2006,5822.166667
8/27/2006,5445.416667
8/28/2006,6169.375
8/29/2006,6387.416667
8/30/2006,5922.416667
8/31/2006,5469.375
9/1/2006,4966.833333
9/2/2006,4372.75
9/3/2006,4228.041667
9/4/2006,4435
9/5/2006,5048.583333
9/6/2006,5235.875
9/7/2006,5321.5
9/8/2006,5303.125
9/9/2006,4899.291667
9/10/2006,4670.583333
9/11/2006,5198.625
9/12/2006,5107.083333
9/13/2006,5105.916667
9/14/2006,5113.333333
9/15/2006,5031.708333
9/16/2006,4613.916667
9/17/2006,4588.541667
9/18/2006,5424.125
9/19/2006,5337.833333
9/20/2006,4978.375
9/21/2006,4912.291667
9/22/2006,4813.583333
9/23/2006,4636.916667
9/24/2006,4560.541667
9/25/2006,4944.625
9/26/2006,5008.791667
9/27/2006,5034.125
9/28/2006,5032.625
9/29/2006,4838.041667
9/30/2006,4559.125
10/1/2006,4284.166667
10/2/2006,4932.083333
10/3/2006,5102.875
10/4/2006,5235.583333
10/5/2006,5043.083333
10/6/2006,4891.208333
10/7/2006,4610.708333
10/8/2006,4357.541667
10/9/2006,4977.291667
10/10/2006,5076.25
10/11/2006,5016.791667
10/12/2006,4996.083333
10/13/2006,5130
10/14/2006,4771.833333
10/15/2006,4713.916667
10/16/2006,5234.666667
10/17/2006,5235.666667
10/18/2006,5092.458333
10/19/2006,5028.416667
10/20/2006,4921.625
10/21/2006,4600.833333
10/22/2006,4586.375
10/23/2006,5454.916667
10/24/2006,5767.208333
10/25/2006,5612.875
10/26/2006,5567.666667
10/27/2006,5387.375
10/28/2006,4962.375
10/29/2006,4883.347826
10/30/2006,5281.541667
10/31/2006,5100.166667
11/1/2006,5088.208333
11/2/2006,5318.666667
11/3/2006,5750.25
11/4/2006,5483.333333
11/5/2006,5075.583333
11/6/2006,5462.958333
11/7/2006,5532.5
11/8/2006,5269.375
11/9/2006,5089.083333
11/10/2006,4897.083333
11/11/2006,4569.75
11/12/2006,4821.541667
11/13/2006,5525.375
11/14/2006,5421.208333
11/15/2006,5453.625
11/16/2006,5252.458333
11/17/2006,5291.875
11/18/2006,5253.625
11/19/2006,5157.666667
11/20/2006,5787.125
11/21/2006,5821.375
11/22/2006,5870.625
11/23/2006,4969.583333
11/24/2006,4849.75
11/25/2006,4920.666667
11/26/2006,4816.458333
11/27/2006,5191
11/28/2006,5406
11/29/2006,5275
11/30/2006,5190.583333
12/1/2006,5041.208333
12/2/2006,5334.791667
12/3/2006,5460.041667
12/4/2006,6404.166667
12/5/2006,6591.25
12/6/2006,6364.208333
12/7/2006,6041.125
12/8/2006,6781.875
12/9/2006,6331.583333
12/10/2006,5591.291667
12/11/2006,5842.833333
12/12/2006,5931.583333
12/13/2006,5730
12/14/2006,5760.416667
12/15/2006,5550.958333
12/16/2006,5382.333333
12/17/2006,5191.125
12/18/2006,5439
12/19/2006,5915.291667
12/20/2006,6220.208333
12/21/2006,5968.666667
12/22/2006,5578.875
12/23/2006,4929.708333
12/24/2006,4936.291667
12/25/2006,5088.541667
12/26/2006,5261.791667
12/27/2006,5727.708333
12/28/2006,5747.333333
12/29/2006,5610.541667
12/30/2006,5217.791667
12/31/2006,5020.875
1/1/2007,4861.875
1/2/2007,5709.791667
1/3/2007,5957.666667
1/4/2007,5755.5
1/5/2007,5294.916667
1/6/2007,4690.958333
1/7/2007,4883.541667
1/8/2007,5720.208333
1/9/2007,6263.458333
1/10/2007,6565.625
1/11/2007,6519.958333
1/12/2007,5820.958333
1/13/2007,5027.416667
1/14/2007,4678.166667
1/15/2007,5246.708333
1/16/2007,5914.708333
1/17/2007,6623.25
1/18/2007,6702.833333
1/19/2007,6274.875
1/20/2007,6192.458333
1/21/2007,6310.583333
1/22/2007,6534.666667
1/23/2007,6507.25
1/24/2007,6485.166667
1/25/2007,6788.5
1/26/2007,7100.75
1/27/2007,6012.041667
1/28/2007,5709.541667
1/29/2007,7020.625
1/30/2007,6945.875
1/31/2007,7061.125
2/1/2007,6735.458333
2/2/2007,6360.208333
2/3/2007,6456.75
2/4/2007,6620.583333
2/5/2007,7064.041667
2/6/2007,7332.208333
2/7/2007,7441.875
2/8/2007,7468
2/9/2007,7273.708333
2/10/2007,6782.125
2/11/2007,6655.041667
2/12/2007,6638.75
2/13/2007,6730.25
2/14/2007,6987.708333
2/15/2007,7465.291667
2/16/2007,7286.833333
2/17/2007,6684.291667
2/18/2007,6342.833333
2/19/2007,6984.041667
2/20/2007,6280.625
2/21/2007,5931.958333
2/22/2007,6228.375
2/23/2007,6558.583333
2/24/2007,6238.958333
2/25/2007,5885.458333
2/26/2007,6230.125
2/27/2007,6134.083333
2/28/2007,6087.083333
3/1/2007,6040.416667
3/2/2007,5554.25
3/3/2007,5417.625
3/4/2007,5851.041667
3/5/2007,6499.958333
3/6/2007,6954.333333
3/7/2007,6853.083333
3/8/2007,6759.875
3/9/2007,6205.166667
3/10/2007,5359.708333
3/11/2007,5007.130435
3/12/2007,5726.958333
3/13/2007,5338.666667
3/14/2007,5146.5
3/15/2007,5312.958333
3/16/2007,6123.291667
3/17/2007,5977.875
3/18/2007,5749.25
3/19/2007,6262.625
3/20/2007,5547.041667
3/21/2007,5795.166667
3/22/2007,5445.041667
3/23/2007,5101.458333
3/24/2007,4791.666667
3/25/2007,4526.291667
3/26/2007,5123.541667
3/27/2007,5104.5
3/28/2007,5043.875
3/29/2007,5167.958333
3/30/2007,5172.875
3/31/2007,4600.916667
4/1/2007,4459.416667
4/2/2007,4922.958333
4/3/2007,5001.083333
4/4/2007,5077.625
4/5/2007,5883.291667
4/6/2007,5676.625
4/7/2007,5591.041667
4/8/2007,5425.625
4/9/2007,5897.666667
4/10/2007,5763.125
4/11/2007,5827.958333
4/12/2007,5550.083333
4/13/2007,5584.791667
4/14/2007,5201
4/15/2007,5119.125
4/16/2007,6031.541667
4/17/2007,5803.625
4/18/2007,5558
4/19/2007,5311.458333
4/20/2007,5080.5
4/21/2007,4578.833333
4/22/2007,4357.333333
4/23/2007,5002.125
4/24/2007,5101.041667
4/25/2007,5045.25
4/26/2007,5039.916667
4/27/2007,4888
4/28/2007,4479.083333
4/29/2007,4267.458333
4/30/2007,4953.25
5/1/2007,5109.333333
5/2/2007,5149.083333
5/3/2007,4938.833333
5/4/2007,4832.208333
5/5/2007,4360.916667
5/6/2007,4198.25
5/7/2007,4954.375
5/8/2007,5019.958333
5/9/2007,5201.291667
5/10/2007,5405.625
5/11/2007,5305.916667
5/12/2007,4779.625
5/13/2007,4137.375
5/14/2007,4879.416667
5/15/2007,5315.125
5/16/2007,5214.583333
5/17/2007,4940.041667
5/18/2007,4873.25
5/19/2007,4441.166667
5/20/2007,4242.583333
5/21/2007,4926.708333
5/22/2007,5142.125
5/23/2007,5363.875
5/24/2007,5514.833333
5/25/2007,5560.458333
5/26/2007,5043.5
5/27/2007,4819.666667
5/28/2007,4846.041667
5/29/2007,5578.166667
5/30/2007,5870.791667
5/31/2007,6090.416667
6/1/2007,6063.041667
6/2/2007,5542
6/3/2007,4819.791667
6/4/2007,5423.958333
6/5/2007,5321.083333
6/6/2007,5114.5
6/7/2007,5531.291667
6/8/2007,6134.625
6/9/2007,5265.875
6/10/2007,4723.833333
6/11/2007,5556.416667
6/12/2007,5714.958333
6/13/2007,5768.291667
6/14/2007,5276.458333
6/15/2007,5060.375
6/16/2007,4809.75
6/17/2007,5069.041667
6/18/2007,6372.291667
6/19/2007,6304.625
6/20/2007,5768.625
6/21/2007,5414.75
6/22/2007,5183.875
6/23/2007,4618.875
6/24/2007,4650.458333
6/25/2007,5880.875
6/26/2007,6537.875
6/27/2007,6694
6/28/2007,6157.833333
6/29/2007,5490.958333
6/30/2007,4981.5
7/1/2007,4576.333333
7/2/2007,4970.416667
7/3/2007,5105.916667
7/4/2007,4796.375
7/5/2007,5283.625
7/6/2007,5559.958333
7/7/2007,5316.708333
7/8/2007,5418.708333
7/9/2007,6407.333333
7/10/2007,6568.166667
7/11/2007,6137.791667
7/12/2007,5561.291667
7/13/2007,5333.416667
7/14/2007,5115.75
7/15/2007,5331.791667
7/16/2007,6040.625
7/17/2007,6127.666667
7/18/2007,6216.5
7/19/2007,5969.25
7/20/2007,5426.833333
7/21/2007,4792.041667
7/22/2007,4722
7/23/2007,5278.666667
7/24/2007,5336.833333
7/25/2007,5602.083333
7/26/2007,6020.458333
7/27/2007,5766.958333
7/28/2007,5593.708333
7/29/2007,5445.75
7/30/2007,6202.666667
7/31/2007,6364.333333
8/1/2007,6432.166667
8/2/2007,6684.333333
8/3/2007,6622.5
8/4/2007,6179.458333
8/5/2007,5273.291667
8/6/2007,6346.833333
8/7/2007,6767.333333
8/8/2007,6388.208333
8/9/2007,6554.541667
8/10/2007,6297.791667
8/11/2007,5611.541667
8/12/2007,5461.375
8/13/2007,6289.958333
8/14/2007,5845.166667
8/15/2007,5962.875
8/16/2007,6352.125
8/17/2007,6316.958333
8/18/2007,5016.291667
8/19/2007,4667.833333
8/20/2007,5387.625
8/21/2007,5678.916667
8/22/2007,5842.916667
8/23/2007,6135.625
8/24/2007,6343.833333
8/25/2007,6367.416667
8/26/2007,5563.25
8/27/2007,6048.666667
8/28/2007,6263.75
8/29/2007,6481.166667
8/30/2007,6383.583333
8/31/2007,5837.791667
9/1/2007,4829.458333
9/2/2007,4721.958333
9/3/2007,5130.666667
9/4/2007,5930.833333
9/5/2007,6187.958333
9/6/2007,6406.125
9/7/2007,6483.666667
9/8/2007,5990.541667
9/9/2007,5447.625
9/10/2007,6121.208333
9/11/2007,5721.375
9/12/2007,5282.416667
9/13/2007,5237.291667
9/14/2007,5161.541667
9/15/2007,4480.958333
9/16/2007,4216.375
9/17/2007,4935.75
9/18/2007,5098.041667
9/19/2007,5189.833333
9/20/2007,5308
9/21/2007,5420.75
9/22/2007,5386.875
9/23/2007,4918.125
9/24/2007,5355.833333
9/25/2007,5833.166667
9/26/2007,6091.708333
9/27/2007,5691.375
9/28/2007,5122.333333
9/29/2007,4466.041667
9/30/2007,4308.541667
10/1/2007,5022
10/2/2007,5225.208333
10/3/2007,5468.291667
10/4/2007,5635.291667
10/5/2007,5628.958333
10/6/2007,5192.083333
10/7/2007,5120.833333
10/8/2007,5978.875
10/9/2007,5862.75
10/10/2007,5264.25
10/11/2007,4990.916667
10/12/2007,4903.875
10/13/2007,4503.708333
10/14/2007,4392.416667
10/15/2007,4997.75
10/16/2007,5058.458333
10/17/2007,5147.041667
10/18/2007,5133.958333
10/19/2007,5116.875
10/20/2007,4502.291667
10/21/2007,4393.916667
10/22/2007,5070.5
10/23/2007,5217.666667
10/24/2007,5119.291667
10/25/2007,5114.875
10/26/2007,5041.291667
10/27/2007,4568.083333
10/28/2007,4481.916667
10/29/2007,5347.375
10/30/2007,5447.375
10/31/2007,5307.791667
11/1/2007,5187
11/2/2007,5318.75
11/3/2007,4978.583333
11/4/2007,4859.826087
11/5/2007,5479
11/6/2007,5586.708333
11/7/2007,5790.708333
11/8/2007,6000.958333
11/9/2007,5747.291667
11/10/2007,5284.916667
11/11/2007,5145.041667
11/12/2007,5435.625
11/13/2007,5295.5
11/14/2007,5346.916667
11/15/2007,5542.458333
11/16/2007,5848.208333
11/17/2007,5511
11/18/2007,5250.375
11/19/2007,5750.375
11/20/2007,5454.583333
11/21/2007,5108.666667
11/22/2007,4436.208333
11/23/2007,5179.791667
11/24/2007,5511.958333
11/25/2007,5213.958333
11/26/2007,5374.083333
11/27/2007,5600.291667
11/28/2007,5934.916667
11/29/2007,5852
11/30/2007,5954.791667
12/1/2007,5699.041667
12/2/2007,5598
12/3/2007,6295.041667
12/4/2007,6792.166667
12/5/2007,6962.875
12/6/2007,6995.25
12/7/2007,6820
12/8/2007,5875.416667
12/9/2007,5660.458333
12/10/2007,6029.583333
12/11/2007,5915.375
12/12/2007,5786
12/13/2007,6284.375
12/14/2007,6169.041667
12/15/2007,6164.541667
12/16/2007,6049.75
12/17/2007,6879.833333
12/18/2007,6819.5
12/19/2007,6579.541667
12/20/2007,6375.333333
12/21/2007,6232.916667
12/22/2007,5534.708333
12/23/2007,5268.75
12/24/2007,5434.833333
12/25/2007,5150.458333
12/26/2007,5895.833333
12/27/2007,5855.416667
12/28/2007,5753.5
12/29/2007,5315.083333
12/30/2007,5629.541667
12/31/2007,5614.583333
1/1/2008,5657.125
1/2/2008,6920.25
1/3/2008,7223.416667
1/4/2008,6963.25
1/5/2008,6016.958333
1/6/2008,5189.541667
1/7/2008,5310.083333
1/8/2008,5243.958333
1/9/2008,5305
1/10/2008,5852.75
1/11/2008,5605.875
1/12/2008,5329.875
1/13/2008,5530.458333
1/14/2008,6317.916667
1/15/2008,6703.083333
1/16/2008,6581.041667
1/17/2008,6558.333333
1/18/2008,6172.25
1/19/2008,6153.375
1/20/2008,6772.958333
1/21/2008,7367.875
1/22/2008,6989.416667
1/23/2008,6622.75
1/24/2008,6966.375
1/25/2008,7078
1/26/2008,6430.291667
1/27/2008,6001.416667
1/28/2008,6346.208333
1/29/2008,6238.25
1/30/2008,6269.958333
1/31/2008,6598.5
2/1/2008,6458.166667
2/2/2008,5888.916667
2/3/2008,5607.375
2/4/2008,5884.916667
2/5/2008,5662.916667
2/6/2008,5367.416667
2/7/2008,5898.083333
2/8/2008,6048.041667
2/9/2008,5671.083333
2/10/2008,5924.875
2/11/2008,7144.625
2/12/2008,7143.166667
2/13/2008,6724.875
2/14/2008,6654.625
2/15/2008,6294.708333
2/16/2008,5804.791667
2/17/2008,5562.291667
2/18/2008,5743.208333
2/19/2008,6517.208333
2/20/2008,7049.5
2/21/2008,6972.458333
2/22/2008,6637.791667
2/23/2008,6079.208333
2/24/2008,5819
2/25/2008,6241.166667
2/26/2008,6360.083333
2/27/2008,6666.916667
2/28/2008,7119.666667
2/29/2008,6830.375
3/1/2008,5857.708333
3/2/2008,5641.458333
3/3/2008,5610.25
3/4/2008,5520
3/5/2008,5854
3/6/2008,5862.666667
3/7/2008,5985.583333
3/8/2008,5793.958333
3/9/2008,5965
3/10/2008,6232.458333
3/11/2008,5881.041667
3/12/2008,5870.541667
3/13/2008,5763.791667
3/14/2008,5372.916667
3/15/2008,4977.041667
3/16/2008,5132.416667
3/17/2008,5904.125
3/18/2008,5819
3/19/2008,5610.125
3/20/2008,5677.083333
3/21/2008,5476.041667
3/22/2008,5329.5
3/23/2008,5166.25
3/24/2008,5869.666667
3/25/2008,5981.958333
3/26/2008,5416
3/27/2008,5456.458333
3/28/2008,5401.666667
3/29/2008,5275.375
3/30/2008,5185.541667
3/31/2008,5587.416667
4/1/2008,5186.166667
4/2/2008,5413.416667
4/3/2008,5719.458333
4/4/2008,5442.416667
4/5/2008,4771.375
4/6/2008,4677.791667
4/7/2008,5345.25
4/8/2008,5267.875
4/9/2008,5147.166667
4/10/2008,5013.833333
4/11/2008,4866.458333
4/12/2008,4396.75
4/13/2008,4486.541667
4/14/2008,5295.625
4/15/2008,5322.541667
4/16/2008,5231.875
4/17/2008,5049.708333
4/18/2008,4843.541667
4/19/2008,4421.583333
4/20/2008,4293.416667
4/21/2008,4963.916667
4/22/2008,4955.375
4/23/2008,4982.625
4/24/2008,4930.333333
4/25/2008,4864.75
4/26/2008,4513.375
4/27/2008,4169.291667
4/28/2008,4913.166667
4/29/2008,5126.291667
